context_length,chars_processed,time_microsec,num_nodes,num_child_slots
5,53400000,11701729,1660943,6619427
5,53500000,11723677,1662445,6624805
5,53600000,11745670,1663719,6630785
5,53700000,11767405,1665236,6637160
5,53800000,11789325,1666747,6643969
5,53900000,11811452,1668340,6651860
5,54000000,11834112,1670231,6658595
5,54100000,11856437,1671786,6665516
5,54200000,11878336,1672902,6670324
5,54300000,11900074,1673859,6675201
5,54400000,11922491,1676147,6682685
5,54500000,11944464,1677458,6687756
5,54600000,11965864,1678351,6691847
5,54700000,11986993,1679048,6694354
5,54800000,12009122,1680398,6699818
5,54900000,12030896,1681819,6706239
5,55000000,12052832,1683274,6713074
5,55100000,12074568,1684759,6719821
5,55200000,12096757,1686385,6726451
5,55300000,12119127,1688139,6733653
5,55400000,12140981,1689400,6738346
5,55500000,12162350,1690278,6742966
5,55600000,12183999,1691342,6748156
5,55700000,12205330,1692000,6751356
5,55800000,12226949,1693257,6758831
5,55900000,12248383,1694062,6762896
5,56000000,12269968,1695171,6767427
5,56100000,12291621,1695938,6770082
5,56200000,12314185,1697562,6778632
5,56300000,12336511,1699150,6784868
5,56400000,12358128,1700412,6789388
5,56500000,12379542,1701469,6793275
5,56600000,12400774,1702247,6796111
5,56700000,12421853,1702813,6798471
5,56800000,12443809,1704256,6803722
5,56900000,12466271,1705957,6811103
5,57000000,12488636,1707332,6816102
5,57100000,12511055,1708996,6824696
5,57200000,12532647,1710083,6828963
5,57300000,12554421,1711371,6835845
5,57400000,12575981,1712232,6838932
5,57500000,12598475,1713925,6845601
5,57600000,12620013,1715032,6850616
5,57700000,12641530,1715948,6854126
5,57800000,12663670,1717884,6863462
5,57900000,12685476,1718816,6868986
5,58000000,12707205,1720204,6874806
5,58100000,12728753,1721175,6879265
5,58200000,12750521,1722884,6885304
5,58300000,12772494,1724450,6892334
5,58400000,12793931,1725567,6897757
5,58500000,12815768,1726458,6901846
5,58600000,12837716,1727929,6908989
5,58700000,12859648,1729001,6914493
5,58800000,12881669,1730510,6920970
5,58900000,12904067,1731970,6926414
5,59000000,12926145,1733342,6931658
5,59100000,12947778,1734660,6937390
5,59200000,12968790,1735314,6940198
5,59300000,12990913,1736711,6944739
5,59400000,13012858,1738153,6950281
5,59500000,13034421,1739205,6953831
5,59600000,13056620,1740620,6958242
5,59700000,13077885,1741568,6961864
5,59800000,13099653,1742807,6966611
5,59900000,13121639,1744251,6973501
5,60000000,13144189,1745709,6979049
5,60100000,13165693,1746556,6983198
5,60200000,13187383,1747595,6987061
5,60300000,13208851,1748479,6990729
5,60400000,13230575,1749574,6995022
5,60500000,13252311,1750674,7000474
5,60600000,13274276,1752186,7006854
5,60700000,13295870,1753167,7010259
5,60800000,13317626,1754226,7015776
5,60900000,13339590,1755385,7020961
5,61000000,13361533,1756423,7024477
5,61100000,13382863,1757578,7029642
5,61200000,13404570,1758829,7035091
5,61300000,13426261,1759925,7040313
5,61400000,13449059,1761672,7049006
5,61500000,13471272,1763074,7054182
5,61600000,13492950,1763980,7057866
5,61700000,13514351,1764768,7062592
5,61800000,13536148,1766050,7067556
5,61900000,13557913,1767195,7072523
5,62000000,13579600,1768285,7076035
5,62100000,13601239,1769213,7079837
5,62200000,13623427,1770452,7084406
5,62300000,13645357,1771733,7089991
5,62400000,13667288,1773082,7094402
5,62500000,13689046,1773993,7098817
5,62600000,13711101,1775356,7104426
5,62700000,13733390,1776797,7110429
5,62800000,13755480,1778054,7115300
5,62900000,13777206,1778993,7120991
5,63000000,13799437,1780701,7128337
5,63100000,13821219,1782119,7133677
5,63200000,13842797,1783383,7139717
5,63300000,13865083,1784868,7146830
5,63400000,13887227,1786141,7151561
5,63500000,13909627,1787504,7157764
5,63600000,13932008,1789674,7165476
5,63700000,13953779,1790557,7169239
5,63800000,13975367,1791639,7174009
5,63900000,13997323,1793097,7179229
5,64000000,14018989,1794018,7182936
5,64100000,14041151,1795195,7187885
5,64200000,14062730,1796185,7192109
5,64300000,14084399,1797220,7197008
5,64400000,14106731,1798606,7202950
5,64500000,14128951,1799768,7210258
5,64600000,14150878,1801181,7215869
5,64700000,14172795,1802300,7222132
5,64800000,14195010,1804943,7229401
5,64900000,14217697,1809778,7241556
5,65000000,14240411,1813305,7253303
5,65100000,14262483,1815547,7260799
5,65200000,14284219,1817931,7267811
5,65300000,14306325,1820300,7273968
5,65400000,14328523,1823142,7282918
5,65500000,14350216,1824854,7287908
5,65600000,14372248,1827184,7294968
5,65700000,14394492,1829397,7301869
5,65800000,14416943,1831865,7312201
5,65900000,14439091,1833818,7317858
5,66000000,14461263,1835419,7324391
5,66100000,14483419,1837983,7332801
5,66200000,14505828,1840401,7341001
5,66300000,14527749,1841859,7345969
5,66400000,14550526,1844877,7355549
5,66500000,14572899,1847581,7365351
5,66600000,14595167,1849453,7371891
5,66700000,14617212,1851557,7379319
5,66800000,14646656,1852909,7385531
5,66900000,14674367,1854182,7390716
5,67000000,14698418,1855581,7395877
5,67100000,14722548,1857653,7401789
5,67200000,14746112,1859604,7408552
5,67300000,14769324,1861730,7418320
5,67400000,14792125,1863592,7424190
5,67500000,14814536,1865387,7429493
5,67600000,14836588,1866574,7433074
5,67700000,14859403,1868681,7440059
5,67800000,14881779,1870149,7446423
5,67900000,14903876,1871625,7452701
5,68000000,14926301,1873641,7460631
5,68100000,14948506,1874955,7466251
5,68200000,14970932,1877025,7473075
5,68300000,14993124,1878941,7479693
5,68400000,15015494,1881340,7487864
5,68500000,15037596,1883501,7495405
5,68600000,15060442,1885729,7503929
5,68700000,15082507,1887226,7509050
5,68800000,15104296,1888251,7513285
5,68900000,15126227,1889709,7518273
5,69000000,15148208,1891254,7525136
5,69100000,15170247,1892721,7530345
5,69200000,15192773,1894982,7537852
5,69300000,15214760,1896500,7544330
5,69400000,15236529,1897723,7549893
5,69500000,15258793,1899231,7555777
5,69600000,15281086,1900574,7561042
5,69700000,15303325,1902195,7567143
5,69800000,15325511,1903868,7574370
5,69900000,15347293,1904936,7579386
5,70000000,15369048,1906576,7585296
5,70100000,15390968,1908129,7592181
5,70200000,15413674,1910121,7599719
5,70300000,15436681,1912367,7608205
5,70400000,15458681,1913736,7613054
5,70500000,15480540,1915104,7617764
5,70600000,15501864,1915914,7621478
5,70700000,15523729,1917127,7627003
5,70800000,15546299,1918941,7634937
5,70900000,15568254,1920660,7640604
5,71000000,15590377,1921880,7645426
5,71100000,15612175,1923070,7649884
5,71200000,15634260,1924504,7655420
5,71300000,15656680,1925960,7661282
5,71400000,15678868,1927475,7666683
5,71500000,15700605,1928697,7671291
5,71600000,15721991,1929502,7676006
5,71700000,15743733,1930796,7681918
5,71800000,15765796,1932360,7687610
5,71900000,15788592,1934281,7695523
5,72000000,15810413,1935654,7701306
5,72100000,15832102,1936953,7705605
5,72200000,15853832,1938010,7710164
5,72300000,15875753,1939433,7715293
5,72400000,15898909,1941625,7723243
5,72500000,15920828,1942685,7728223
5,72600000,15942899,1943931,7734547
5,72700000,15965091,1945574,7742192
5,72800000,15987082,1947154,7747822
5,72900000,16009116,1948529,7755073
5,73000000,16031650,1950676,7761834
5,73100000,16053442,1951691,7766375
5,73200000,16075364,1953312,7772092
5,73300000,16098150,1955002,7778592
5,73400000,16120404,1956515,7785047
5,73500000,16142986,1958092,7792344
5,73600000,16165066,1959455,7797143
5,73700000,16186821,1960618,7800110
5,73800000,16208492,1962087,7805935
5,73900000,16230946,1963787,7812463
5,74000000,16253203,1965341,7819757
5,74100000,16275645,1966669,7824149
5,74200000,16297404,1967852,7828732
5,74300000,16319005,1968847,7833791
5,74400000,16340662,1970338,7839434
5,74500000,16362615,1971720,7844258
5,74600000,16384618,1973026,7849092
5,74700000,16406843,1974427,7854469
5,74800000,16429129,1976195,7860687
5,74900000,16450907,1977037,7864597
5,75000000,16472906,1978380,7870092
5,75100000,16494859,1980075,7876663
5,75200000,16516598,1981213,7880305
5,75300000,16538534,1982554,7884764
5,75400000,16560635,1984176,7890076
5,75500000,16583246,1986239,7897911
5,75600000,16605237,1987202,7902898
5,75700000,16626712,1988104,7907560
5,75800000,16648418,1989049,7912629
5,75900000,16670442,1990525,7918285
5,76000000,16693297,1991998,7924278
5,76100000,16715073,1993399,7930173
5,76200000,16736615,1994193,7934029
5,76300000,16758662,1995334,7938450
5,76400000,16780491,1996948,7943932
5,76500000,16802337,1997984,7947956
5,76600000,16824103,1999012,7951186
5,76700000,16845737,1999737,7953941
5,76800000,16867523,2001044,7958548
5,76900000,16889757,2002818,7964192
5,77000000,16911479,2003892,7969460
5,77100000,16932976,2004969,7973131
5,77200000,16954607,2006021,7977929
5,77300000,16976901,2007516,7986006
5,77400000,16998290,2008380,7988728
5,77500000,17020111,2009949,7994151
5,77600000,17041942,2011132,7998254
5,77700000,17063643,2012535,8003855
5,77800000,17085439,2013803,8009173
5,77900000,17107192,2015007,8013779
5,78000000,17129327,2016073,8017953
5,78100000,17151418,2017288,8024378
5,78200000,17173742,2018900,8030406
5,78300000,17195925,2019892,8034736
5,78400000,17217596,2020839,8038505
5,78500000,17239402,2021867,8042829
5,78600000,17261105,2023022,8046696
5,78700000,17283753,2024788,8054316
5,78800000,17306258,2026306,8059596
5,78900000,17328864,2028204,8066560
5,79000000,17350774,2029433,8071377
5,79100000,17372766,2030496,8075870
5,79200000,17394872,2031942,8081718
5,79300000,17416706,2032985,8085567
5,79400000,17438595,2034634,8091782
5,79500000,17460360,2035736,8096634
5,79600000,17482399,2037010,8100720
5,79700000,17504255,2038184,8104070
5,79800000,17525937,2039367,8109995
5,79900000,17548338,2041232,8115252
5,80000000,17570067,2042130,8118776
5,80100000,17591834,2043400,8123428
5,80200000,17614623,2045044,8129788
5,80300000,17636693,2046272,8134064
5,80400000,17658314,2046968,8137338
5,80500000,17680231,2048293,8142859
5,80600000,17702650,2050212,8150968
5,80700000,17725418,2052580,8160600
5,80800000,17747616,2053763,8165155
5,80900000,17769881,2055209,8171067
5,81000000,17791878,2056538,8176350
5,81100000,17814075,2058007,8181945
5,81200000,17836400,2059851,8188665
5,81300000,17858311,2060958,8193894
5,81400000,17880175,2061980,8198408
5,81500000,17901780,2063065,8203607
5,81600000,17923510,2064163,8208991
5,81700000,17945784,2065771,8215431
5,81800000,17967669,2066902,8220486
5,81900000,17989570,2068110,8225978
5,82000000,18011526,2069511,8230455
5,82100000,18034001,2071272,8240140
5,82200000,18056907,2073054,8246262
5,82300000,18078950,2074349,8251067
5,82400000,18100583,2075241,8254205
5,82500000,18122756,2076479,8260481
5,82600000,18144962,2077683,8265237
5,82700000,18167200,2079019,8269917
5,82800000,18189437,2080318,8275602
5,82900000,18211171,2081335,8281441
5,83000000,18233031,2082601,8286263
5,83100000,18255399,2084154,8292314
5,83200000,18277328,2085717,8297429
5,83300000,18299074,2086863,8301795
5,83400000,18321299,2088259,8306997
5,83500000,18343330,2089363,8310619
5,83600000,18365857,2091117,8316847
5,83700000,18387702,2092143,8320457
5,83800000,18409383,2093037,8324827
5,83900000,18431103,2093795,8327809
5,84000000,18452871,2094976,8332256
5,84100000,18474635,2095735,8335219
5,84200000,18496606,2097092,8340922
5,84300000,18518770,2098325,8346073
5,84400000,18540607,2099462,8350200
5,84500000,18562437,2100590,8355706
5,84600000,18585043,2102568,8362836
5,84700000,18606946,2103426,8366572
5,84800000,18628871,2104655,8372493
5,84900000,18650438,2105385,8376015
5,85000000,18672251,2106486,8380556
5,85100000,18694039,2107306,8384030
5,85200000,18716109,2108531,8388369
5,85300000,18738316,2109523,8393519
5,85400000,18760149,2110553,8398119
5,85500000,18782121,2111756,8404078
5,85600000,18804412,2113111,8409795
5,85700000,18827344,2114970,8416852
5,85800000,18849246,2115772,8421084
5,85900000,18870790,2116526,8424430
5,86000000,18892487,2117466,8429016
5,86100000,18914272,2118857,8432685
5,86200000,18935920,2119859,8436763
5,86300000,18957804,2121217,8440971
5,86400000,18979755,2122253,8444967
5,86500000,19001544,2123586,8450070
5,86600000,19023733,2124829,8455601
5,86700000,19045725,2125991,8461783
5,86800000,19067984,2127458,8466928
5,86900000,19089685,2128357,8471097
5,87000000,19111524,2129525,8475993
5,87100000,19133484,2130584,8481530
5,87200000,19156012,2132244,8487196
5,87300000,19178184,2134036,8493116
5,87400000,19199902,2135131,8496415
5,87500000,19221802,2136147,8502027
5,87600000,19243884,2137343,8508105
5,87700000,19266033,2138681,8512099
5,87800000,19287903,2139846,8515842
5,87900000,19309652,2140854,8519610
5,88000000,19331426,2141571,8522713
5,88100000,19353231,2143000,8527288
5,88200000,19374978,2143765,8529883
5,88300000,19396807,2144844,8534004
5,88400000,19418530,2145958,8538386
5,88500000,19440723,2146986,8545140
5,88600000,19463074,2148529,8551489
5,88700000,19485453,2150006,8557068
5,88800000,19506957,2150601,8559005
5,88900000,19529026,2151831,8563379
5,89000000,19550814,2152498,8565824
5,89100000,19572159,2153381,8568395
5,89200000,19593738,2154243,8571277
5,89300000,19615470,2154979,8573993
5,89400000,19637521,2156532,8578930
5,89500000,19659403,2157878,8584188
5,89600000,19681677,2159297,8589689
5,89700000,19703603,2160311,8594115
5,89800000,19725750,2161664,8599242
5,89900000,19747901,2162730,8604572
5,90000000,19769692,2163825,8608715
5,90000001,19769695,2163825,8608715
6,100000,32398,127023,299549
6,200000,62135,197112,492754
6,300000,91336,252265,649061
6,400000,122356,306119,806433
6,500000,151783,350472,931712
6,600000,181762,390086,1055090
6,700000,210628,425684,1161274
6,800000,240590,464725,1276213
6,900000,268664,491579,1363561
6,1000000,296906,518796,1454168
6,1100000,325941,547391,1550253
6,1200000,355027,577334,1637248
6,1300000,383052,601097,1711077
6,1400000,412048,625561,1790291
6,1500000,440193,648545,1860077
6,1600000,468284,670005,1930935
6,1700000,496469,692058,2001176
6,1800000,524537,711291,2068907
6,1900000,552519,730463,2134459
6,2000000,581841,754266,2210140
6,2100000,609649,772575,2269649
6,2200000,638493,793571,2338593
6,2300000,666903,812541,2399307
6,2400000,695629,833430,2465288
6,2500000,725334,856408,2539768
6,2600000,753659,873396,2597398
6,2700000,782305,891779,2656775
6,2800000,811512,910169,2719809
6,2900000,840448,929208,2786348
6,3000000,868803,944677,2841989
6,3100000,897209,959860,2894076
6,3200000,924958,973823,2944961
6,3300000,953740,990796,3000950
6,3400000,981486,1004622,3045130
6,3500000,1008942,1018167,3090783
6,3600000,1036922,1033766,3144994
6,3700000,1064937,1048501,3197251
6,3800000,1094356,1065488,3253470
6,3900000,1123030,1080818,3303556
6,4000000,1150349,1093724,3345632
6,4100000,1178649,1107841,3398953
6,4200000,1206592,1120329,3442939
6,4300000,1235478,1136646,3496776
6,4400000,1264315,1152455,3546613
6,4500000,1292285,1165959,3591711
6,4600000,1320050,1178584,3637840
6,4700000,1347456,1188739,3672503
6,4800000,1375245,1200448,3719542
6,4900000,1404080,1215002,3768742
6,5000000,1431538,1226319,3807271
6,5100000,1459176,1237572,3843092
6,5200000,1486849,1248090,3882462
6,5300000,1514863,1259728,3922922
6,5400000,1543539,1272721,3964795
6,5500000,1571389,1284428,4004018
6,5600000,1599204,1295839,4046203
6,5700000,1627231,1307845,4088317
6,5800000,1655473,1318713,4128529
6,5900000,1682916,1328835,4163513
6,6000000,1710325,1338348,4197786
6,6100000,1737679,1349792,4237562
6,6200000,1765545,1361877,4276777
6,6300000,1794514,1375573,4320629
6,6400000,1822675,1386619,4362079
6,6500000,1850890,1398474,4400908
6,6600000,1878435,1408535,4437403
6,6700000,1906424,1418795,4475839
6,6800000,1934044,1428379,4512859
6,6900000,1961883,1438492,4547794
6,7000000,1990061,1449498,4590552
6,7100000,2017576,1458723,4626327
6,7200000,2045058,1468156,4662430
6,7300000,2073294,1479082,4701684
6,7400000,2100497,1488079,4733403
6,7500000,2128282,1498476,4769846
6,7600000,2156135,1507761,4807267
6,7700000,2183693,1517150,4838180
6,7800000,2211821,1527589,4874955
6,7900000,2239367,1537027,4908085
6,8000000,2266913,1546069,4938623
6,8100000,2295099,1555660,4974408
6,8200000,2323230,1565369,5007889
6,8300000,2351302,1575259,5041979
6,8400000,2379758,1586669,5081475
6,8500000,2406605,1593696,5108692
6,8600000,2434702,1603574,5144244
6,8700000,2461810,1611100,5169662
6,8800000,2488595,1619065,5196271
6,8900000,2515939,1626311,5226375
6,9000000,2543253,1634204,5254074
6,9100000,2570686,1642508,5284104
6,9200000,2598759,1652276,5319830
6,9300000,2626161,1660613,5351797
6,9400000,2653632,1668963,5378443
6,9500000,2680968,1675531,5406559
6,9600000,2708524,1683097,5431859
6,9700000,2736179,1691361,5460681
6,9800000,2763251,1698393,5485757
6,9900000,2791322,1707710,5521038
6,10000000,2818671,1715033,5546483
6,10100000,2845788,1722065,5572419
6,10200000,2873447,1730090,5599650
6,10300000,2901018,1738011,5629799
6,10400000,2928703,1748076,5663318
6,10500000,2956528,1757276,5696176
6,10600000,2983709,1764122,5725404
6,10700000,3011374,1772279,5753137
6,10800000,3040003,1783310,5790608
6,10900000,3068156,1791415,5816223
6,11000000,3095652,1799162,5843282
6,11100000,3122738,1806153,5866463
6,11200000,3150325,1813780,5893208
6,11300000,3178082,1821742,5921490
6,11400000,3205746,1829187,5946389
6,11500000,3233106,1836707,5970007
6,11600000,3260470,1843847,5996019
6,11700000,3287278,1850012,6016384
6,11800000,3314734,1857223,6043111
6,11900000,3342766,1865585,6072867
6,12000000,3370364,1872994,6099202
6,12100000,3398022,1880459,6126425
6,12200000,3426295,1888889,6159583
6,12300000,3455205,1898381,6193589
6,12400000,3483629,1907967,6225437
6,12500000,3512228,1915791,6256461
6,12600000,3539920,1922863,6280505
6,12700000,3566790,1928598,6302174
6,12800000,3594194,1935175,6325727
6,12900000,3622311,1943640,6356996
6,13000000,3650252,1951174,6380810
6,13100000,3677530,1957576,6404606
6,13200000,3705195,1964444,6431088
6,13300000,3733401,1973254,6462568
6,13400000,3760724,1979392,6481480
6,13500000,3788687,1987844,6511158
6,13600000,3816243,1994190,6534398
6,13700000,3844028,2001058,6558992
6,13800000,3871854,2009882,6584854
6,13900000,3899959,2017675,6612267
6,14000000,3927215,2024521,6635861
6,14100000,3954740,2031213,6659629
6,14200000,3982111,2037251,6681757
6,14300000,4010690,2045679,6711981
6,14400000,4038998,2053260,6740660
6,14500000,4066197,2058863,6761317
6,14600000,4094220,2066113,6789475
6,14700000,4121561,2072158,6810386
6,14800000,4149412,2079111,6837875
6,14900000,4177638,2086729,6867605
6,15000000,4205572,2094501,6895125
6,15100000,4232882,2100243,6917949
6,15200000,4260492,2106738,6940062
6,15300000,4288024,2112920,6966594
6,15400000,4316083,2120270,6994622
6,15500000,4343250,2126091,7017931
6,15600000,4371149,2133410,7046530
6,15700000,4398623,2139075,7069849
6,15800000,4426274,2145541,7094813
6,15900000,4453843,2151687,7116635
6,16000000,4480499,2156936,7136234
6,16100000,4507751,2163386,7159310
6,16200000,4534796,2168860,7180182
6,16300000,4563189,2176783,7207065
6,16400000,4591802,2185466,7239116
6,16500000,4619830,2192089,7262207
6,16600000,4647652,2198413,7283821
6,16700000,4674887,2203986,7305230
6,16800000,4702148,2210147,7330963
6,16900000,4729754,2216690,7353242
6,17000000,4757582,2223148,7376916
6,17100000,4785241,2228986,7398376
6,17200000,4812543,2234457,7417629
6,17300000,4839233,2238589,7433289
6,17400000,4867224,2245022,7457578
6,17500000,4894020,2249980,7474948
6,17600000,4921505,2255918,7496014
6,17700000,4948760,2261783,7517949
6,17800000,4976075,2267358,7538152
6,17900000,5003955,2273528,7559132
6,18000000,5031187,2278883,7578765
6,18100000,5058446,2284726,7597792
6,18200000,5086141,2290980,7619222
6,18300000,5113957,2297419,7642101
6,18400000,5142801,2305956,7671256
6,18500000,5171125,2313351,7695955
6,18600000,5198910,2320018,7719420
6,18700000,5226172,2326271,7741545
6,18800000,5253200,2330512,7757834
6,18900000,5280837,2336341,7777145
6,19000000,5309311,2343154,7803172
6,19100000,5336688,2349243,7823407
6,19200000,5364167,2354525,7844739
6,19300000,5392216,2360726,7863782
6,19400000,5419375,2365609,7881015
6,19500000,5446940,2372303,7900549
6,19600000,5474611,2378348,7923440
6,19700000,5501778,2383746,7943926
6,19800000,5530246,2389989,7965605
6,19900000,5558781,2396914,7991902
6,20000000,5586466,2402436,8010834
6,20100000,5613490,2407353,8029765
6,20200000,5641379,2412974,8050898
6,20300000,5669668,2419810,8076416
6,20400000,5697816,2426180,8098188
6,20500000,5725554,2431996,8117052
6,20600000,5753209,2437036,8137292
6,20700000,5780742,2442215,8158259
6,20800000,5809201,2449864,8184296
6,20900000,5837068,2455362,8204972
6,21000000,5864546,2460694,8222396
6,21100000,5892108,2465891,8242703
6,21200000,5920169,2471795,8265967
6,21300000,5949302,2479020,8295240
6,21400000,5977315,2484288,8315160
6,21500000,6004357,2489230,8332320
6,21600000,6032190,2495207,8354307
6,21700000,6059333,2499940,8371282
6,21800000,6087601,2506595,8393285
6,21900000,6114746,2511555,8409651
6,22000000,6141696,2515697,8425355
6,22100000,6168726,2520291,8444167
6,22200000,6196120,2525899,8463313
6,22300000,6223808,2531764,8481956
6,22400000,6250912,2536152,8498176
6,22500000,6278839,2541781,8518693
6,22600000,6306964,2549086,8545034
6,22700000,6334709,2554856,8562772
6,22800000,6362294,2560773,8583323
6,22900000,6389557,2565666,8601594
6,23000000,6416785,2570348,8618130
6,23100000,6444572,2575917,8639183
6,23200000,6472884,2581897,8662941
6,23300000,6500962,2588262,8683396
6,23400000,6528999,2593075,8701217
6,23500000,6556317,2598574,8721434
6,23600000,6584965,2605580,8749782
6,23700000,6614235,2614016,8781786
6,23800000,6642367,2619998,8804886
6,23900000,6670051,2624677,8823677
6,24000000,6697815,2629572,8843456
6,24100000,6725188,2633904,8860504
6,24200000,6752587,2638287,8879161
6,24300000,6779260,2642737,8894173
6,24400000,6807195,2648438,8915508
6,24500000,6836089,2655132,8942262
6,24600000,6864183,2660483,8963121
6,24700000,6891784,2665660,8981978
6,24800000,6918892,2670064,8997398
6,24900000,6946798,2675262,9016004
6,25000000,6975581,2681874,9040554
6,25100000,7004449,2688567,9063681
6,25200000,7032472,2694820,9086328
6,25300000,7059376,2698454,9102148
6,25400000,7087253,2703638,9119876
6,25500000,7114412,2707983,9138343
6,25600000,7142593,2713169,9156843
6,25700000,7169919,2717171,9171181
6,25800000,7198102,2724034,9195430
6,25900000,7225893,2728956,9216168
6,26000000,7253378,2733704,9233718
6,26100000,7280950,2739360,9254908
6,26200000,7309491,2745411,9275713
6,26300000,7337255,2750410,9298832
6,26400000,7365288,2755859,9319503
6,26500000,7392565,2760867,9339597
6,26600000,7419347,2764776,9354092
6,26700000,7448461,2772349,9382713
6,26800000,7477091,2778741,9409651
6,26900000,7504422,2782789,9424499
6,27000000,7532370,2786945,9439127
6,27100000,7559011,2790757,9455525
6,27200000,7586745,2794903,9473279
6,27300000,7613866,2798488,9487900
6,27400000,7642383,2804740,9508842
6,27500000,7670317,2809729,9528905
6,27600000,7697270,2813095,9543109
6,27700000,7724208,2816295,9555557
6,27800000,7752859,2821846,9576648
6,27900000,7780964,2827582,9599908
6,28000000,7808812,2832176,9615964
6,28100000,7836348,2836220,9630498
6,28200000,7864299,2840524,9645954
6,28300000,7892756,2845676,9669498
6,28400000,7920622,2850349,9686523
6,28500000,7947969,2855362,9702578
6,28600000,7974772,2858784,9714324
6,28700000,8002812,2863548,9733974
6,28800000,8031280,2869514,9756424
6,28900000,8059704,2875973,9781569
6,29000000,8087501,2881132,9802192
6,29100000,8114406,2884782,9816896
6,29200000,8140940,2887823,9828641
6,29300000,8168674,2892561,9850811
6,29400000,8195600,2896367,9864729
6,29500000,8222772,2900038,9878992
6,29600000,8249576,2903335,9892931
6,29700000,8276999,2907439,9906919
6,29800000,8304287,2911008,9920014
6,29900000,8331470,2915241,9935379
6,30000000,8359205,2919430,9949790
6,30100000,8388128,2926429,9974987
6,30200000,8415907,2931435,9993871
6,30300000,8443149,2936167,10010701
6,30400000,8477605,2938957,10020647
6,30500000,8506052,2943651,10035427
6,30600000,8533566,2948004,10051528
6,30700000,8561483,2952788,10070982
6,30800000,8589068,2956883,10084979
6,30900000,8616382,2961136,10102182
6,31000000,8643421,2964668,10114718
6,31100000,8670970,2968585,10131051
6,31200000,8699632,2974283,10151337
6,31300000,8727462,2979347,10169017
6,31400000,8754379,2982248,10179336
6,31500000,8781287,2985452,10193356
6,31600000,8808613,2989833,10210795
6,31700000,8837158,2994366,10229458
6,31800000,8865057,2998827,10245443
6,31900000,8892842,3003335,10260205
6,32000000,8919547,3006418,10271986
6,32100000,8946464,3009539,10285881
6,32200000,8973239,3013068,10298240
6,32300000,9000689,3017377,10312641
6,32400000,9027742,3021610,10327900
6,32500000,9055527,3025523,10341631
6,32600000,9083047,3029647,10358657
6,32700000,9110686,3033770,10375432
6,32800000,9138437,3038439,10390367
6,32900000,9165769,3042376,10402406
6,33000000,9193069,3046291,10417379
6,33100000,9221847,3052472,10437692
6,33200000,9251021,3059184,10463292
6,33300000,9280248,3066350,10486946
6,33400000,9307904,3070333,10501097
6,33500000,9335356,3073744,10515478
6,33600000,9363434,3079672,10535452
6,33700000,9390886,3083702,10548808
6,33800000,9417847,3087475,10562175
6,33900000,9445438,3092590,10581514
6,34000000,9472623,3096429,10594931
6,34100000,9499751,3099728,10607084
6,34200000,9527471,3104285,10625607
6,34300000,9555288,3108390,10641904
6,34400000,9582371,3111675,10656015
6,34500000,9608984,3114632,10665126
6,34600000,9636413,3119102,10682112
6,34700000,9664846,3124085,10699793
6,34800000,9692735,3129019,10717951
6,34900000,9720705,3132702,10732008
6,35000000,9747844,3136002,10743640
6,35100000,9775336,3139800,10757310
6,35200000,9803157,3143771,10772235
6,35300000,9829551,3146947,10785369
6,35400000,9856159,3150695,10797401
6,35500000,9883184,3154218,10810602
6,35600000,9910139,3158190,10823868
6,35700000,9938878,3163808,10844274
6,35800000,9966202,3167115,10855495
6,35900000,9992512,3169831,10863531
6,36000000,10019376,3172685,10874927
6,36100000,10046634,3177015,10889877
6,36200000,10074585,3180986,10903208
6,36300000,10102986,3186151,10922137
6,36400000,10130519,3189928,10934576
6,36500000,10156930,3192634,10944562
6,36600000,10184123,3195905,10955587
6,36700000,10211148,3199083,10966207
6,36800000,10239222,3204571,10984485
6,36900000,10267198,3209116,11002192
6,37000000,10294993,3212820,11017778
6,37100000,10322546,3216390,11031132
6,37200000,10350981,3220968,11046948
6,37300000,10378707,3225103,11060773
6,37400000,10405462,3228541,11071393
6,37500000,10432146,3231451,11083605
6,37600000,10459230,3235200,11097088
6,37700000,10487212,3239789,11114193
6,37800000,10515428,3244436,11130876
6,37900000,10543003,3248274,11145560
6,38000000,10570348,3252193,11157333
6,38100000,10597213,3255241,11169797
6,38200000,10623931,3258267,11180775
6,38300000,10650903,3261291,11190801
6,38400000,10678099,3264833,11205243
6,38500000,10706007,3269350,11219640
6,38600000,10733231,3272903,11231489
6,38700000,10761117,3277583,11247127
6,38800000,10788364,3281089,11262041
6,38900000,10816846,3285614,11276808
6,39000000,10844226,3289060,11291384
6,39100000,10871750,3292912,11307966
6,39200000,10898958,3296183,11320361
6,39300000,10926819,3300673,11336005
6,39400000,10954303,3304538,11349628
6,39500000,10982531,3308985,11366569
6,39600000,11010146,3312243,11377975
6,39700000,11036915,3314816,11390860
6,39800000,11064533,3318233,11402073
6,39900000,11091521,3321261,11414907
6,40000000,11118367,3324281,11429007
6,40100000,11146384,3328233,11443923
6,40200000,11173330,3331627,11455395
6,40300000,11200634,3335021,11470787
6,40400000,11228448,3339842,11486838
6,40500000,11255885,3343414,11500894
6,40600000,11284028,3348224,11516456
6,40700000,11310993,3351593,11526193
6,40800000,11337729,3354561,11538319
6,40900000,11365956,3358745,11553415
6,41000000,11393522,3362711,11567733
6,41100000,11421847,3367664,11586746
6,41200000,11449814,3371329,11599469
