context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
7,49,77,0,1,10500000,4718785,0
7,49,77,0,1,11000000,4926594,0
7,49,77,0,1,11500000,5142610,0
7,49,77,0,1,12000000,5364235,0
7,49,77,1,1,500000,214352,0
7,49,77,1,1,1000000,443764,0
7,49,77,1,1,1500000,674734,0
7,49,77,1,1,2000000,896173,0
7,49,77,1,1,2500000,1135415,0
7,49,77,1,1,3000000,1370044,0
7,49,77,1,1,3500000,1597048,0
7,49,77,1,1,4000000,1825231,0
7,49,77,1,1,4500000,2055504,0
7,49,77,1,1,5000000,2284759,0
7,49,77,1,1,5500000,2508021,0
7,49,77,1,1,6000000,2732228,0
7,49,77,1,1,6500000,2957257,0
7,49,77,1,1,7000000,3189510,0
7,49,77,1,1,7500000,3409110,0
7,49,77,1,1,8000000,3627331,0
7,49,77,1,1,8500000,3853018,0
7,49,77,1,1,9000000,4078106,0
7,49,77,1,1,9500000,4297531,0
7,49,77,1,1,10000000,4512329,0
7,49,77,1,1,10500000,4719327,0
7,49,77,1,1,11000000,4927172,0
7,49,77,1,1,11500000,5143047,0
7,49,77,1,1,12000000,5366295,0
8,49,77,0,1,500000,253715,0
8,49,77,0,1,1000000,529380,0
8,49,77,0,1,1500000,807991,0
8,49,77,0,1,2000000,1076429,0
8,49,77,0,1,2500000,1364662,0
8,49,77,0,1,3000000,1648244,0
8,49,77,0,1,3500000,1923973,0
8,49,77,0,1,4000000,2201140,0
8,49,77,0,1,4500000,2477136,0
8,49,77,0,1,5000000,2742452,0
8,49,77,0,1,5500000,3007615,0
8,49,77,0,1,6000000,3283363,0
8,49,77,0,1,6500000,3560079,0
8,49,77,0,1,7000000,3845956,0
8,49,77,0,1,7500000,4111905,0
8,49,77,0,1,8000000,4378418,0
8,49,77,0,1,8500000,4656906,0
8,49,77,0,1,9000000,4934155,0
8,49,77,0,1,9500000,5206218,0
8,49,77,0,1,10000000,5472013,0
8,49,77,0,1,10500000,5723766,0
8,49,77,0,1,11000000,5975039,0
8,49,77,0,1,11500000,6236546,0
8,49,77,0,1,12000000,6509354,0
8,49,77,1,1,500000,253320,0
8,49,77,1,1,1000000,528398,0
8,49,77,1,1,1500000,805543,0
8,49,77,1,1,2000000,1072928,0
8,49,77,1,1,2500000,1360094,0
8,49,77,1,1,3000000,1641870,0
8,49,77,1,1,3500000,1916362,0
8,49,77,1,1,4000000,2192111,0
8,49,77,1,1,4500000,2467139,0
8,49,77,1,1,5000000,2731450,0
8,49,77,1,1,5500000,2995058,0
8,49,77,1,1,6000000,3268531,0
8,49,77,1,1,6500000,3541621,0
8,49,77,1,1,7000000,3823518,0
8,49,77,1,1,7500000,4086192,0
8,49,77,1,1,8000000,4349392,0
8,49,77,1,1,8500000,4623901,0
8,49,77,1,1,9000000,4897262,0
8,49,77,1,1,9500000,5165335,0
8,49,77,1,1,10000000,5427143,0
8,49,77,1,1,10500000,5675178,0
8,49,77,1,1,11000000,5923060,0
8,49,77,1,1,11500000,6181618,0
8,49,77,1,1,12000000,6450756,0
9,49,77,0,1,500000,291873,0
9,49,77,0,1,1000000,608340,0
9,49,77,0,1,1500000,927178,0
9,49,77,0,1,2000000,1237329,0
9,49,77,0,1,2500000,1568389,0
9,49,77,0,1,3000000,1894939,0
9,49,77,0,1,3500000,2213457,0
9,49,77,0,1,4000000,2534317,0
9,49,77,0,1,4500000,2854662,0
9,49,77,0,1,5000000,3160095,0
9,49,77,0,1,5500000,3468220,0
9,49,77,0,1,6000000,3777510,0
9,49,77,0,1,6500000,4087957,0
9,49,77,0,1,7000000,4422767,0
9,49,77,0,1,7500000,4732251,0
9,49,77,0,1,8000000,5044047,0
9,49,77,0,1,8500000,5371501,0
9,49,77,0,1,9000000,5699642,0
9,49,77,0,1,9500000,6022263,0
9,49,77,0,1,10000000,6337968,0
9,49,77,0,1,10500000,6632468,0
9,49,77,0,1,11000000,6924065,0
9,49,77,0,1,11500000,7228701,0
9,49,77,0,1,12000000,7551389,0
9,49,77,1,1,500000,290032,0
9,49,77,1,1,1000000,607020,0
9,49,77,1,1,1500000,925631,0
9,49,77,1,1,2000000,1235736,0
9,49,77,1,1,2500000,1567164,0
9,49,77,1,1,3000000,1893633,0
9,49,77,1,1,3500000,2211599,0
9,49,77,1,1,4000000,2531929,0
9,49,77,1,1,4500000,2852357,0
9,49,77,1,1,5000000,3158109,0
9,49,77,1,1,5500000,3466131,0
9,49,77,1,1,6000000,3775221,0
9,49,77,1,1,6500000,4085706,0
9,49,77,1,1,7000000,4416827,0
9,49,77,1,1,7500000,4713786,0
9,49,77,1,1,8000000,5012302,0
9,49,77,1,1,8500000,5325146,0
9,49,77,1,1,9000000,5638073,0
9,49,77,1,1,9500000,5944939,0
9,49,77,1,1,10000000,6253078,0
9,49,77,1,1,10500000,6542325,0
9,49,77,1,1,11000000,6836112,0
9,49,77,1,1,11500000,7135346,0
9,49,77,1,1,12000000,7451597,0
10,49,77,0,1,500000,323293,0
10,49,77,0,1,1000000,678363,0
10,49,77,0,1,1500000,1035769,0
10,49,77,0,1,2000000,1384681,0
10,49,77,0,1,2500000,1755356,0
10,49,77,0,1,3000000,2122685,0
10,49,77,0,1,3500000,2481401,0
10,49,77,0,1,4000000,2843315,0
10,49,77,0,1,4500000,3207544,0
10,49,77,0,1,5000000,3551747,0
10,49,77,0,1,5500000,3902460,0
10,49,77,0,1,6000000,4254997,0
10,49,77,0,1,6500000,4608288,0
10,49,77,0,1,7000000,5030742,0
10,49,77,0,1,7500000,5381690,0
10,49,77,0,1,8000000,5744310,0
10,49,77,0,1,8500000,6124312,0
10,49,77,0,1,9000000,6503346,0
10,49,77,0,1,9500000,6876126,0
10,49,77,0,1,10000000,7240178,0
10,49,77,0,1,10500000,7574719,0
10,49,77,0,1,11000000,7904897,0
10,49,77,0,1,11500000,8251645,0
10,49,77,0,1,12000000,8623817,0
10,49,77,1,1,500000,323210,0
10,49,77,1,1,1000000,675865,0
10,49,77,1,1,1500000,1032107,0
10,49,77,1,1,2000000,1385115,0
10,49,77,1,1,2500000,1756985,0
10,49,77,1,1,3000000,2124205,0
10,49,77,1,1,3500000,2483774,0
10,49,77,1,1,4000000,2845564,0
10,49,77,1,1,4500000,3208895,0
10,49,77,1,1,5000000,3553145,0
10,49,77,1,1,5500000,3903575,0
10,49,77,1,1,6000000,4256598,0
10,49,77,1,1,6500000,4611016,0
10,49,77,1,1,7000000,4972384,0
10,49,77,1,1,7500000,5310716,0
10,49,77,1,1,8000000,5668728,0
10,49,77,1,1,8500000,6048060,0
10,49,77,1,1,9000000,6427489,0
10,49,77,1,1,9500000,6799450,0
10,49,77,1,1,10000000,7163767,0
10,49,77,1,1,10500000,7500864,0
10,49,77,1,1,11000000,7831452,0
10,49,77,1,1,11500000,8178570,0
10,49,77,1,1,12000000,8551897,0
11,49,77,0,1,500000,355342,0
11,49,77,0,1,1000000,741909,0
11,49,77,0,1,1500000,1134007,0
11,49,77,0,1,2000000,1519076,0
11,49,77,0,1,2500000,1926191,0
11,49,77,0,1,3000000,2331596,0
11,49,77,0,1,3500000,2729443,0
11,49,77,0,1,4000000,3130451,0
11,49,77,0,1,4500000,3563934,0
11,49,77,0,1,5000000,3989090,0
11,49,77,0,1,5500000,4383226,0
11,49,77,0,1,6000000,4777349,0
11,49,77,0,1,6500000,5171013,0
