context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
2,49,77,0,1,4500000,549067,0
2,49,77,0,1,5000000,608928,0
2,49,77,0,1,5500000,668759,0
2,49,77,0,1,6000000,728614,0
2,49,77,0,1,6500000,788621,0
2,49,77,0,1,7000000,848444,0
2,49,77,0,1,7500000,908661,0
2,49,77,0,1,8000000,969117,0
2,49,77,0,1,8500000,1029251,0
2,49,77,0,1,9000000,1089065,0
2,49,77,0,1,9500000,1148920,0
2,49,77,0,1,10000000,1208733,0
2,49,77,0,1,10500000,1268354,0
2,49,77,0,1,11000000,1328020,0
2,49,77,0,1,11500000,1387598,0
2,49,77,0,1,12000000,1447191,0
2,49,77,0,1,12500000,1507108,0
2,49,77,0,1,13000000,1566653,0
2,49,77,0,1,13500000,1626243,0
2,49,77,0,1,14000000,1685781,0
2,49,77,0,1,14500000,1745248,0
2,49,77,0,1,15000000,1804708,0
2,49,77,0,1,15500000,1864098,0
2,49,77,0,1,16000000,1923562,0
2,49,77,0,1,16500000,1983063,0
2,49,77,0,1,17000000,2042515,0
2,49,77,0,1,17500000,2101889,0
2,49,77,0,1,18000000,2161302,0
2,49,77,0,1,18500000,2220820,0
2,49,77,0,1,19000000,2280253,0
2,49,77,0,1,19500000,2339679,0
2,49,77,0,1,20000000,2399085,0
2,49,77,0,1,20500000,2458478,0
2,49,77,0,1,21000000,2517878,0
2,49,77,0,1,21500000,2577246,0
2,49,77,0,1,22000000,2636493,0
2,49,77,0,1,22500000,2695709,0
2,49,77,0,1,23000000,2754941,0
2,49,77,0,1,23500000,2814245,0
2,49,77,0,1,24000000,2873530,0
2,49,77,0,1,24500000,2932741,0
2,49,77,0,1,25000000,2991964,0
2,49,77,0,1,25500000,3051125,0
2,49,77,0,1,26000000,3110310,0
2,49,77,0,1,26500000,3169546,0
2,49,77,0,1,27000000,3228741,0
2,49,77,0,1,27500000,3287895,0
2,49,77,0,1,28000000,3347082,0
2,49,77,0,1,28500000,3406283,0
2,49,77,0,1,29000000,3465591,0
2,49,77,0,1,29500000,3524769,0
2,49,77,0,1,30000000,3583953,0
2,49,77,0,1,30500000,3644003,0
2,49,77,0,1,31000000,3703849,0
2,49,77,0,1,31500000,3762923,0
2,49,77,0,1,32000000,3821992,0
2,49,77,0,1,32500000,3881048,0
2,49,77,0,1,33000000,3941563,0
2,49,77,0,1,33500000,4000855,0
2,49,77,0,1,34000000,4059904,0
2,49,77,0,1,34500000,4118967,0
2,49,77,0,1,35000000,4185375,0
2,49,77,0,1,35500000,4244558,0
2,49,77,0,1,36000000,4303616,0
2,49,77,0,1,36500000,4362874,0
2,49,77,0,1,37000000,4421965,0
2,49,77,0,1,37500000,4481031,0
2,49,77,0,1,38000000,4540153,0
2,49,77,0,1,38500000,4599148,0
2,49,77,0,1,39000000,4658182,0
2,49,77,0,1,39500000,4717190,0
2,49,77,0,1,40000000,4776184,0
2,49,77,0,1,40500000,4835218,0
2,49,77,0,1,41000000,4894229,0
2,49,77,0,1,41500000,4953227,0
2,49,77,0,1,42000000,5012231,0
2,49,77,0,1,42500000,5070969,0
2,49,77,0,1,43000000,5129693,0
2,49,77,0,1,43500000,5188493,0
2,49,77,0,1,44000000,5247176,0
2,49,77,0,1,44500000,5305906,0
2,49,77,0,1,45000000,5364581,0
2,49,77,0,1,45500000,5423236,0
2,49,77,0,1,46000000,5481846,0
2,49,77,0,1,46500000,5540450,0
2,49,77,0,1,47000000,5599030,0
2,49,77,0,1,47500000,5657569,0
2,49,77,0,1,48000000,5716088,0
2,49,77,0,1,48500000,5774603,0
2,49,77,0,1,49000000,5833366,0
2,49,77,0,1,49500000,5892470,0
2,49,77,0,1,50000000,5951202,0
2,49,77,0,1,50500000,6009840,0
2,49,77,0,1,51000000,6068486,0
2,49,77,0,1,51500000,6127008,0
2,49,77,0,1,52000000,6185568,0
2,49,77,0,1,52500000,6244103,0
2,49,77,0,1,53000000,6302591,0
2,49,77,0,1,53500000,6361088,0
2,49,77,0,1,54000000,6419730,0
2,49,77,0,1,54500000,6478318,0
2,49,77,0,1,55000000,6536823,0
2,49,77,0,1,55500000,6595409,0
2,49,77,0,1,56000000,6653825,0
2,49,77,0,1,56500000,6712378,0
2,49,77,0,1,57000000,6770841,0
2,49,77,0,1,57500000,6829381,0
2,49,77,0,1,58000000,6887895,0
2,49,77,0,1,58500000,6946408,0
2,49,77,0,1,59000000,7004917,0
2,49,77,0,1,59500000,7063318,0
2,49,77,0,1,60000000,7121790,0
2,49,77,0,1,60500000,7180220,0
2,49,77,0,1,61000000,7238646,0
2,49,77,0,1,61500000,7297103,0
2,49,77,0,1,62000000,7355475,0
2,49,77,0,1,62500000,7413954,0
2,49,77,0,1,63000000,7472500,0
2,49,77,0,1,63500000,7531050,0
2,49,77,0,1,64000000,7589543,0
2,49,77,0,1,64500000,7647994,0
2,49,77,0,1,65000000,7706720,0
2,49,77,0,1,65500000,7765391,0
2,49,77,0,1,66000000,7824048,0
2,49,77,0,1,66500000,7882723,0
