context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
9,49,77,1,1,6500000,4020640,0
9,49,77,1,1,7000000,4337998,0
9,49,77,1,1,7500000,4656750,0
9,49,77,1,1,8000000,4973655,0
9,49,77,1,1,8500000,5278517,0
9,49,77,1,1,9000000,5652093,0
9,49,77,1,1,9500000,5981964,0
9,49,77,1,1,10000000,6296583,0
9,49,77,1,1,10500000,6603184,0
9,49,77,1,1,11000000,6902816,0
9,49,77,1,1,11500000,7216598,0
9,49,77,1,1,12000000,7539275,0
10,49,77,0,1,500000,323171,0
10,49,77,0,1,1000000,653525,0
10,49,77,0,1,1500000,989067,0
10,49,77,0,1,2000000,1336853,0
10,49,77,0,1,2500000,1688826,0
10,49,77,0,1,3000000,2032293,0
10,49,77,0,1,3500000,2403090,0
10,49,77,0,1,4000000,2744375,0
10,49,77,0,1,4500000,3109241,0
10,49,77,0,1,5000000,3465679,0
10,49,77,0,1,5500000,3829809,0
10,49,77,0,1,6000000,4187126,0
10,49,77,0,1,6500000,4531117,0
10,49,77,0,1,7000000,4950176,0
10,49,77,0,1,7500000,5327459,0
10,49,77,0,1,8000000,5700339,0
10,49,77,0,1,8500000,6072351,0
10,49,77,0,1,9000000,6460938,0
10,49,77,0,1,9500000,6843777,0
10,49,77,0,1,10000000,7224145,0
10,49,77,0,1,10500000,7591046,0
10,49,77,0,1,11000000,7947680,0
10,49,77,0,1,11500000,8327514,0
10,49,77,0,1,12000000,8719598,0
10,49,77,1,1,500000,321528,0
10,49,77,1,1,1000000,651719,0
10,49,77,1,1,1500000,988431,0
10,49,77,1,1,2000000,1336052,0
10,49,77,1,1,2500000,1688122,0
10,49,77,1,1,3000000,2033224,0
10,49,77,1,1,3500000,2404215,0
10,49,77,1,1,4000000,2746223,0
10,49,77,1,1,4500000,3111378,0
10,49,77,1,1,5000000,3468733,0
10,49,77,1,1,5500000,3834173,0
10,49,77,1,1,6000000,4260596,0
10,49,77,1,1,6500000,4612180,0
10,49,77,1,1,7000000,4975036,0
10,49,77,1,1,7500000,5338511,0
10,49,77,1,1,8000000,5708583,0
10,49,77,1,1,8500000,6079435,0
10,49,77,1,1,9000000,6462611,0
10,49,77,1,1,9500000,6844456,0
10,49,77,1,1,10000000,7223912,0
10,49,77,1,1,10500000,7590727,0
10,49,77,1,1,11000000,7947715,0
10,49,77,1,1,11500000,8327359,0
10,49,77,1,1,12000000,8719006,0
11,49,77,0,1,500000,352846,0
11,49,77,0,1,1000000,715216,0
11,49,77,0,1,1500000,1084782,0
11,49,77,0,1,2000000,1467875,0
11,49,77,0,1,2500000,1855764,0
11,49,77,0,1,3000000,2236789,0
11,49,77,0,1,3500000,2645310,0
11,49,77,0,1,4000000,3024196,0
11,49,77,0,1,4500000,3469800,0
11,49,77,0,1,5000000,3898325,0
11,49,77,0,1,5500000,4305138,0
11,49,77,0,1,6000000,4703976,0
11,49,77,0,1,6500000,5089043,0
11,49,77,0,1,7000000,5492581,0
11,49,77,0,1,7500000,5897392,0
11,49,77,0,1,8000000,6301112,0
11,49,77,0,1,8500000,6692168,0
11,49,77,0,1,9000000,7124477,0
11,49,77,0,1,9500000,7556487,0
11,49,77,0,1,10000000,7984376,0
11,49,77,0,1,10500000,8396460,0
11,49,77,0,1,11000000,8796862,0
11,49,77,0,1,11500000,9225649,0
11,49,77,0,1,12000000,9668004,0
11,49,77,1,1,500000,352528,0
11,49,77,1,1,1000000,714186,0
11,49,77,1,1,1500000,1083789,0
11,49,77,1,1,2000000,1466206,0
11,49,77,1,1,2500000,1854073,0
11,49,77,1,1,3000000,2236014,0
11,49,77,1,1,3500000,2643750,0
11,49,77,1,1,4000000,3022603,0
11,49,77,1,1,4500000,3426995,0
11,49,77,1,1,5000000,3822605,0
11,49,77,1,1,5500000,4229123,0
11,49,77,1,1,6000000,4626550,0
11,49,77,1,1,6500000,5021989,0
11,49,77,1,1,7000000,5441116,0
11,49,77,1,1,7500000,5862122,0
11,49,77,1,1,8000000,6281524,0
11,49,77,1,1,8500000,6675508,0
11,49,77,1,1,9000000,7107708,0
11,49,77,1,1,9500000,7540174,0
11,49,77,1,1,10000000,7967009,0
11,49,77,1,1,10500000,8379651,0
11,49,77,1,1,11000000,8779595,0
11,49,77,1,1,11500000,9208415,0
11,49,77,1,1,12000000,9650910,0
12,49,77,0,1,500000,380928,0
12,49,77,0,1,1000000,775809,0
12,49,77,0,1,1500000,1190905,0
12,49,77,0,1,2000000,1606577,0
12,49,77,0,1,2500000,2028426,0
12,49,77,0,1,3000000,2444450,0
12,49,77,0,1,3500000,2887703,0
12,49,77,0,1,4000000,3301538,0
12,49,77,0,1,4500000,3742883,0
12,49,77,0,1,5000000,4175708,0
12,49,77,0,1,5500000,4616251,0
12,49,77,0,1,6000000,5051093,0
12,49,77,0,1,6500000,5473755,0
12,49,77,0,1,7000000,5915007,0
12,49,77,0,1,7500000,6359161,0
12,49,77,0,1,8000000,6817540,0
12,49,77,0,1,8500000,7288869,0
12,49,77,0,1,9000000,7743947,0
12,49,77,0,1,9500000,8226496,0
12,49,77,0,1,10000000,8701169,0
12,49,77,0,1,10500000,9155876,0
12,49,77,0,1,11000000,9597652,0
12,49,77,0,1,11500000,10074282,0
12,49,77,0,1,12000000,10565976,0
12,49,77,1,1,500000,395326,0
12,49,77,1,1,1000000,803414,0
12,49,77,1,1,1500000,1219729,0
12,49,77,1,1,2000000,1672748,0
12,49,77,1,1,2500000,2138813,0
12,49,77,1,1,3000000,2598237,0
12,49,77,1,1,3500000,3082427,0
12,49,77,1,1,4000000,3503077,0
12,49,77,1,1,4500000,3947764,0
12,49,77,1,1,5000000,4384841,0
12,49,77,1,1,5500000,4830820,0
12,49,77,1,1,6000000,5273615,0
12,49,77,1,1,6500000,5703528,0
12,49,77,1,1,7000000,6154167,0
12,49,77,1,1,7500000,6628687,0
12,49,77,1,1,8000000,7085845,0
12,49,77,1,1,8500000,7515783,0
12,49,77,1,1,9000000,7959531,0
12,49,77,1,1,9500000,8439420,0
12,49,77,1,1,10000000,8914260,0
12,49,77,1,1,10500000,9371041,0
12,49,77,1,1,11000000,9813806,0
12,49,77,1,1,11500000,10291898,0
12,49,77,1,1,12000000,10785199,0
13,49,77,0,1,500000,410257,0
13,49,77,0,1,1000000,833745,0
13,49,77,0,1,1500000,1264908,0
13,49,77,0,1,2000000,1713768,0
13,49,77,0,1,2500000,2168796,0
13,49,77,0,1,3000000,2620095,0
13,49,77,0,1,3500000,3098704,0
13,49,77,0,1,4000000,3547305,0
13,49,77,0,1,4500000,4025603,0
13,49,77,0,1,5000000,4494094,0
13,49,77,0,1,5500000,4970732,0
13,49,77,0,1,6000000,5485263,0
13,49,77,0,1,6500000,5967053,0
13,49,77,0,1,7000000,6455591,0
13,49,77,0,1,7500000,6941664,0
13,49,77,0,1,8000000,7426453,0
13,49,77,0,1,8500000,7893426,0
13,49,77,0,1,9000000,8374644,0
13,49,77,0,1,9500000,8862407,0
13,49,77,0,1,10000000,9381802,0
13,49,77,0,1,10500000,9879148,0
13,49,77,0,1,11000000,10361494,0
13,49,77,0,1,11500000,10885180,0
13,49,77,0,1,12000000,11453012,0
13,49,77,1,1,500000,409686,0
13,49,77,1,1,1000000,831351,0
13,49,77,1,1,1500000,1262316,0
13,49,77,1,1,2000000,1710241,0
13,49,77,1,1,2500000,2165094,0
13,49,77,1,1,3000000,2615367,0
13,49,77,1,1,3500000,3092591,0
13,49,77,1,1,4000000,3540944,0
13,49,77,1,1,4500000,4083728,0
13,49,77,1,1,5000000,4561809,0
13,49,77,1,1,5500000,5040161,0
13,49,77,1,1,6000000,5512275,0
13,49,77,1,1,6500000,5972510,0
13,49,77,1,1,7000000,6451594,0
13,49,77,1,1,7500000,6932635,0
13,49,77,1,1,8000000,7414118,0
13,49,77,1,1,8500000,7881372,0
13,49,77,1,1,9000000,8362914,0
13,49,77,1,1,9500000,8851200,0
13,49,77,1,1,10000000,9398493,0
13,49,77,1,1,10500000,9923715,0
13,49,77,1,1,11000000,10413698,0
13,49,77,1,1,11500000,10941921,0
13,49,77,1,1,12000000,11485561,0
